_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
47616	Parallel cluster strong charging with adjustable power ratio	R/W 0% - 100%	%	uint16be	1	0,1	0		level		true	false	false	false
47618	Battery2 Protocol	R/W Refer to 8-33		uint16be	1	1	0		level		true	false	false	false
47619	Feed Power Start Time_1	R/W	s	uint32be	2	1	0		level		true	false	false	false
47621	Feed Power limit_1	R/W	W	int32be	2	1	0		level		true	false	false	false
47623	Feed Power Period_1	R/W	s	uint16be	1	1	0		level		true	false	false	false
47624	Feed Power Start Time_2	R/W	s	uint32be	2	1	0		level		true	false	false	false
47626	Feed Power limit_2	R/W	W	int32be	2	1	0		level		true	false	false	false
47628	Feed Power Period_2	R/W	s	uint16be	1	1	0		level		true	false	false	false
47629	Feed Power Start Time_3	R/W	s	uint32be	2	1	0		level		true	false	false	false
47631	Feed Power limit_3	R/W	W	int32be	2	1	0		level		true	false	false	false
47633	Feed Power Period_3	R/W	s	uint16be	1	1	0		level		true	false	false	false
47634	Feed Power Start Time_4	R/W	s	uint32be	2	1	0		level		true	false	false	false
47636	Feed Power limit_4	R/W	W	int32be	2	1	0		level		true	false	false	false
47638	Feed Power Period_4	R/W	s	uint16be	1	1	0		level		true	false	false	false
47639	Feed Power Start Time_5	R/W	s	uint32be	2	1	0		level		true	false	false	false
47641	Feed Power limit_5	R/W	W	int32be	2	1	0		level		true	false	false	false
47643	Feed Power Period_5	R/W	s	uint16be	1	1	0		level		true	false	false	false
47644	Feed Power Start Time_6	R/W	s	uint32be	2	1	0		level		true	false	false	false
47646	Feed Power limit_6	R/W	W	int32be	2	1	0		level		true	false	false	false
47648	Feed Power Period_6	R/W	s	uint16be	1	1	0		level		true	false	false	false
47649	Feed Power Start Time_7	R/W	s	uint32be	2	1	0		level		true	false	false	false
47651	Feed Power limit_7	R/W	W	int32be	2	1	0		level		true	false	false	false
47653	Feed Power Period_7	R/W	s	uint16be	1	1	0		level		true	false	false	false
47654	Feed Power Start Time_8	R/W	s	uint32be	2	1	0		level		true	false	false	false
47656	Feed Power limit_8	R/W	W	int32be	2	1	0		level		true	false	false	false
47658	Feed Power Period_8	R/W	s	uint16be	1	1	0		level		true	false	false	false
47659	Feed Power Start Time_9	R/W	s	uint32be	2	1	0		level		true	false	false	false
47661	Feed Power limit_9	R/W	W	int32be	2	1	0		level		true	false	false	false
47663	Feed Power Period_9	R/W	s	uint16be	1	1	0		level		true	false	false	false
47664	Feed Power Start Time_10	R/W	s	uint32be	2	1	0		level		true	false	false	false
47666	Feed Power limit_10	R/W	W	int32be	2	1	0		level		true	false	false	false
47668	Feed Power Period_10	R/W	s	uint16be	1	1	0		level		true	false	false	false
47669	Feed Power Start Time_11	R/W	s	uint32be	2	1	0		level		true	false	false	false
47671	Feed Power limit_11	R/W	W	int32be	2	1	0		level		true	false	false	false
47673	Feed Power Period_11	R/W	s	uint16be	1	1	0		level		true	false	false	false
47674	Feed Power Start Time_12	R/W	s	uint32be	2	1	0		level		true	false	false	false
47676	Feed Power limit_12	R/W	W	int32be	2	1	0		level		true	false	false	false
47678	Feed Power Period_12	R/W	s	uint16be	1	1	0		level		true	false	false	false
47679	Feed Power Start Time_13	R/W	s	uint32be	2	1	0		level		true	false	false	false
47681	Feed Power limit_13	R/W	W	int32be	2	1	0		level		true	false	false	false
47683	Feed Power Period_13	R/W	s	uint16be	1	1	0		level		true	false	false	false
47684	Feed Power Start Time_14	R/W	s	uint32be	2	1	0		level		true	false	false	false
47686	Feed Power limit_14	R/W	W	int32be	2	1	0		level		true	false	false	false
47688	Feed Power Period_14	R/W	s	uint16be	1	1	0		level		true	false	false	false
47689	Feed Power Start Time_15	R/W	s	uint32be	2	1	0		level		true	false	false	false
47691	Feed Power limit_15	R/W	W	int32be	2	1	0		level		true	false	false	false
47693	Feed Power Period_15	R/W	s	uint16be	1	1	0		level		true	false	false	false
47694	Feed Power Start Time_16	R/W	s	uint32be	2	1	0		level		true	false	false	false
47696	Feed Power limit_16	R/W	W	int32be	2	1	0		level		true	false	false	false
47698	Feed Power Period_16	R/W	s	uint16be	1	1	0		level		true	false	false	false
47699	Feed Power Start Time_17	R/W	s	uint32be	2	1	0		level		true	false	false	false
47701	Feed Power limit_17	R/W	W	int32be	2	1	0		level		true	false	false	false
47703	Feed Power Period_17	R/W	s	uint16be	1	1	0		level		true	false	false	false
47704	Feed Power Start Time_18	R/W	s	uint32be	2	1	0		level		true	false	false	false
47706	Feed Power limit_18	R/W	W	int32be	2	1	0		level		true	false	false	false
47708	Feed Power Period_18	R/W	s	uint16be	1	1	0		level		true	false	false	false
47709	Feed Power Start Time_19	R/W	s	uint32be	2	1	0		level		true	false	false	false
47711	Feed Power limit_19	R/W	W	int32be	2	1	0		level		true	false	false	false
47713	Feed Power Period_19	R/W	s	uint16be	1	1	0		level		true	false	false	false
47714	Feed Power Start Time_20	R/W	s	uint32be	2	1	0		level		true	false	false	false
47716	Feed Power limit_20	R/W	W	int32be	2	1	0		level		true	false	false	false
47718	Feed Power Period_20	R/W	s	uint16be	1	1	0		level		true	false	false	false
47719	Feed Power Start Time_21	R/W	s	uint32be	2	1	0		level		true	false	false	false
47721	Feed Power limit_21	R/W	W	int32be	2	1	0		level		true	false	false	false
47723	Feed Power Period_21	R/W	s	uint16be	1	1	0		level		true	false	false	false
47724	Feed Power Start Time_22	R/W	s	uint32be	2	1	0		level		true	false	false	false
47726	Feed Power limit_22	R/W	W	int32be	2	1	0		level		true	false	false	false
47728	Feed Power Period_22	R/W	s	uint16be	1	1	0		level		true	false	false	false
47729	Feed Power Start Time_23	R/W	s	uint32be	2	1	0		level		true	false	false	false
47731	Feed Power limit_23	R/W	W	int32be	2	1	0		level		true	false	false	false
47733	Feed Power Period_23	R/W	s	uint16be	1	1	0		level		true	false	false	false
47734	Feed Power Start Time_24	R/W	s	uint32be	2	1	0		level		true	false	false	false
47736	Feed Power limit_24	R/W	W	int32be	2	1	0		level		true	false	false	false
47738	Feed Power Period_24	R/W	s	uint16be	1	1	0		level		true	false	false	false
47739	SAPN UP Rate	R/W	%Pn/min	uint16be	1	0,01	0		level		true	false	false	false
47740	SAPN Down Rate	R/W	%Pn/min	uint16be	1	0,01	0		level		true	false	false	false
47741	SAPN Feed Power Preset	R/W	W	int32be	2	1	0		level		true	false	false	false
47743	Single Battery Paral Enable	R/W		uint16be	1	1	0		level		true	false	false	false
47744	Battery Busbar Mode	R/W		uint16be	1	1	0		level		true	false	false	false
47745	Generator start mode selection	R/W		uint16be	1	1	0		level		true	false	false	false
47746	One-click enable	R/W		uint16be	1	1	0		level		true	false	false	false
47747	Generator charge to the battery permillage	R/W 0%: Disabled 1% - 100% of rated charging power	%	uint16be	1	1	0		level		true	false	false	false
47749	Week1	R/W High byte FF: enabled, 00: disabled, 55: not set; Low byte 0 -> 6bit means Sunday -> Saturday	Hex	rawhex	1	1	0		level		true	false	false	false
47750	Prohibit the start time of work1	R/W [0-23],[0-59] hh:mm		uint16be	1	1	0		level		true	false	false	false
47751	Prohibit work end time1	R/W [0-23],[0-59] hh:mm		uint16be	1	1	0		level		true	false	false	false
47752	Week2	R/W High byte FF: enabled, 00: disabled, 55: not set; Low byte 0 -> 6bit means Sunday -> Saturday	Hex	rawhex	1	1	0		level		true	false	false	false
47753	Prohibit the start time of work2	R/W [0-23],[0-59] hh:mm		uint16be	1	1	0		level		true	false	false	false
47754	Prohibit work end time2	R/W [0-23],[0-59] hh:mm		uint16be	1	1	0		level		true	false	false	false
47756	open SOC or open voltage	R/W 20% - 90% or 40V - 55V		uint16be	1	1	0		level		true	false	false	false
47757	close SOC or close voltage	R/W 40% - 95% or 45V - 60V		uint16be	1	1	0		level		true	false	false	false
47758	Generator max run time	R/W 0h - 240h default 8h	h	uint16be	1	0,1	0		level		true	false	false	false
47759	Generator rated power	R/W	kW	uint16be	1	0,01	0		level		true	false	false	false
47763	SAPN Enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
47764	lead_Acid Battery Float Charge Voltage	R/W 0V - 6553,5V	V	uint16be	1	0,1	0		level		true	false	false	false
47765	lead_Acid Battery Absorp Charge	R/W 0V - 6553,5V	V	uint16be	1	0,1	0		level		true	false	false	false
47766	lead_Acid Battery Equal Charge Voltage	R/W 0V - 6553,5V	V	uint16be	1	0,1	0		level		true	false	false	false
47767	lead_Acid Battery InterRes	R/W 0mΩ - 255mΩ	mΩ	uint16be	1	1	0		level		true	false	false	false
47768	lead_Acid Battery Equal Charge Enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
47769	lead_Acid Battery Charge Coefficient	R/W 0,00% - 1,00%	%	uint16be	1	0,01	0		level		true	false	false	false
47770	lead_Acid Battery Max Float Charge Current	R/W 0A - 10A	A	uint16be	1	0,1	0		level		true	false	false	false
47771	lead_Acid Battery Equal Charge cycle	R/W 0d - 365d	d	uint16be	1	1	0		level		true	false	false	false
47772	lead_Acid Battery current threshold float charging stage	R/W 0A - 25,5A	A	uint16be	1	0,1	0		level		true	false	false	false
47773	lead_Acid Battery Temp Compensation	R/W -20% - 20%	%	int16be	1	0,1	0		level		true	false	false	false
47774	lead_Acid Battery float charge time	R/W 0s - 65535s	s	uint16be	1	1	0		level		true	false	false	false
