_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
45871	HVRT enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
45872	The judgment threshold of entering	R/W 0%Vn - 140%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45873	The judgment threshold of quiting	R/W 0%Vn - 140%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45874	HVRT computational benchmark	R/W 0%Vn - 120%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45875	HVRT positive active power adjust enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
45876	HVRT positive reactive power adjust enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
45877	HVRT negative reactive power adjust switch	R/W		uint16be	1	1	0		level		true	false	false	false
45878	HVRT active power current limit percent	R/W 0%In - 110%In	%In	uint16be	1	0,1	0		level		true	false	false	false
45879	HVRT positive sequence reactive K value	R/W 0,00 - 10,00		uint16be	1	0,01	0		level		true	false	false	false
45880	HVRT Positive sequence reactive power static error	R/W -100%/In - 100%/In	%/In	int16be	1	0,1	0		level		true	false	false	false
45881	HVRT positive reactive power current limit percentage	R/W 0%In - 110%In	%In	uint16be	1	0,1	0		level		true	false	false	false
45882	HVRT negative sequence reactive K value	R/W 0,00 - 10,00		uint16be	1	0,01	0		level		true	false	false	false
45883	HVRT negative sequence reactive power static error	R/W -100%/In - 100%/In	%/In	int16be	1	0,1	0		level		true	false	false	false
45884	HVRT negative reactive power current limit percent	R/W 0%In - 110%In	%In	uint16be	1	0,1	0		level		true	false	false	false
45885	HVRT null-current mode enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
45886	HVRT null-current mode enter voltage	R/W 100%Vn - 140%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45887	HVRT depth 1	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45888	maintenance time 1	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
45889	HVRT depth 2	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45890	maintenance time 2	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
45891	HVRT depth 3	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45892	maintenance time 3	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
45893	HVRT depth 4	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45894	maintenance time 4	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
45895	HVRT depth 5	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45896	maintenance time 5	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
45897	HVRT depth 6	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45898	maintenance time 6	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
45899	HVRT depth 7	R/W 0%Vn - 100%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45900	maintenance time 7	R/W 0s - 650s	s	uint16be	1	0,01	0		level		true	false	false	false
