_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
194	Number of battery cycles	Number of battery cycles		floatbe	2	1	0		value		true	false	false	false
200	Actual battery charge	Actual battery charge	A	floatbe	2	1	0		value		true	false	false	false
202	PSSB fuse state	PSSB fuse state_6		floatbe	2	1	0		value		true	false	false	false
208	Battery ready flag	Battery ready flag		floatbe	2	1	0		value		true	false	false	false
210	Act. state of charge	Act. state of charge	%	floatbe	2	1	0		value		true	false	false	false
212	Battery state	Battery state_5	-	floatbe	2	1	0		value		true	false	false	false
214	Battery temperature	Battery temperature	Â°C	floatbe	2	1	0		value		true	false	false	false
216	Battery voltage	Battery voltage	V	floatbe	2	1	0		value		true	false	false	false
218	Cos (powermeter)	Cos (powermeter)	-	floatbe	2	1	0		value		true	false	false	false
220	Frequency (powermeter)	Frequency (powermeter)	Hz	floatbe	2	1	0		value		true	false	false	false
222	Current phase 1 (powermeter)	Current phase 1 (powermeter)	A	floatbe	2	1	0		value		true	false	false	false
224	Active power phase 1 (powermeter)	Active power phase 1 (powermeter)	W	floatbe	2	1	0		value		true	false	false	false
226	Reactive power phase 1 (powermeter)	Reactive power phase 1 (powermeter)	Var	floatbe	2	1	0		value		true	false	false	false
228	Apparent power phase 1 (powermeter)	Apparent power phase 1 (powermeter)	VA	floatbe	2	1	0		value		true	false	false	false
230	Voltage phase 1 (powermeter)	Voltage phase 1 (powermeter)	V	floatbe	2	1	0		value		true	false	false	false
232	Current phase 2 (powermeter)	Current phase 2 (powermeter)	A	floatbe	2	1	0		value		true	false	false	false
234	Active power phase 2 (powermeter)	Active power phase 2 (powermeter)	W	floatbe	2	1	0		value		true	false	false	false
236	Reactive power phase 2 (powermeter)	Reactive power phase 2 (powermeter)	Var	floatbe	2	1	0		value		true	false	false	false
238	Apparent power phase 2 (powermeter)	Apparent power phase 2 (powermeter)	VA	floatbe	2	1	0		value		true	false	false	false
240	Voltage phase 2 (powermeter)	Voltage phase 2 (powermeter)	V	floatbe	2	1	0		value		true	false	false	false
242	Current phase 3 (powermeter)	Current phase 3 (powermeter)	A	floatbe	2	1	0		value		true	false	false	false
244	Active power phase 3 (powermeter)	Active power phase 3 (powermeter)	W	floatbe	2	1	0		value		true	false	false	false
246	Reactive power phase 3 (powermeter)	Reactive power phase 3 (powermeter)	Var	floatbe	2	1	0		value		true	false	false	false
248	Apparent power phase 3 (powermeter)	Apparent power phase 3 (powermeter)	VA	floatbe	2	1	0		value		true	false	false	false
250	Voltage phase 3 (powermeter)	Voltage phase 3 (powermeter)	V	floatbe	2	1	0		value		true	false	false	false
252	Total active power 	Total active power	W	floatbe	2	1	0		value		true	false	false	false
254	Total reactive power	Total reactive power	Var	floatbe	2	1	0		value		true	false	false	false
256	Total apparent power	Total apparent power	VA	floatbe	2	1	0		value		true	false	false	false
258	Current DC1	Current DC1	A	floatbe	2	1	0		value		true	false	false	false
260	Power DC1	Power DC1	W	floatbe	2	1	0		value		true	false	false	false
266	Voltage DC1	Voltage DC1	V	floatbe	2	1	0		value		true	false	false	false
268	Current DC2	Current DC2	A	floatbe	2	1	0		value		true	false	false	false
270	Power DC2	Power DC2	W	floatbe	2	1	0		value		true	false	false	false
276	Voltage DC2	Voltage DC2	V	floatbe	2	1	0		value		true	false	false	false
278	Current DC3	Current DC3	A	floatbe	2	1	0		value		true	false	false	false
280	Power DC3	Power DC3	W	floatbe	2	1	0		value		true	false	false	false
286	Voltage DC3	Voltage DC3	V	floatbe	2	1	0		value		true	false	false	false
320	Total yield	Total yield	Wh	floatbe	2	1	0		value		true	false	false	false
322	Daily yield	Daily yield	Wh	floatbe	2	1	0		value		true	false	false	false
324	Yearly yield	Yearly yield	Wh	floatbe	2	1	0		value		true	false	false	false
326	Monthly yield	Monthly yield	Wh	floatbe	2	1	0		value		true	false	false	false
514	Battery actual SOC	Battery actual SOC	%	uint16be	1	1	0		value		true	false	false	false
531	Inverter Max Power	Inverter Max Power	W	uint16be	1	1	0		value		true	false	false	false
