_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
35117	PV4 Power	R/o 200ms Average	W	uint32be	2	1	0		level		true	false	false	false
35119	PV Mode	R/o To check each MPPT mode, Table 8-3 & 8-4	Hex	rawhex	2	1	0		level		true	false	false	false
35121	R Phase Inverter Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35122	R Phase Inverter Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35123	R Phase Inverter Frequency	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35124	R Phase Inverter Power	R/o Inverter Power 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35126	S Phase Inverter Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35127	S Phase Inverter Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35128	S Phase Inverter Frequency	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35129	S Phase Inverter Power	R/o Inverter Power 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35131	T Phase Inverter Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35132	T Phase Inverter Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35133	T Phase Inverter Frequency	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35134	T Phase Inverter Power	R/o Inverter Power 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35136	Grid Mode	R/o Grid connection status,Refer to Table 8-10		uint16be	1	1	0		level		true	false	false	false
35137	Total Inverter Power	R/o 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35139	AC Active Power	R/o 200ms Average (Meter connection OK / not OK : is meter power / inverter on-grid port power	W	int32be	2	1	0		level		true	false	false	false
35141	AC Reactive Power	R/o 200ms Average (Meter connection OK / not OK : is meter power / inverter on-grid port power	Var	int32be	2	1	0		level		true	false	false	false
35143	AC Apparent Power	R/o 200ms Average (Meter connection OK / not OK : is meter power / inverter on-grid port power	VA	int32be	2	1	0		level		true	false	false	false
35145	R Phase Load Voltage on Back-Up	R/o Use R phase data for 1-phase inverter	V	uint16be	1	0,1	0		level		true	false	false	false
35146	R Phase Load Current of Back-Up	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35147	R phase Load Frequency of Back-Up	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35148	Load Mode_R	R/o Backupport: 0=on 1=off; Also used for 1-p inverter		uint16be	1	1	0		level		true	false	false	false
35149	R Phase Load Power of Back-Up	R/o 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35151	S Phase Load Voltage on Back-Up	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35152	S Phase Load Current of Back-Up	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35153	S phase Load Frequency of Back-Up	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35154	Load Mode_S	R/o Backupport: 0=on 1=off		uint16be	1	1	0		level		true	false	false	false
35155	S Phase Load Power of Back-Up	R/o 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35157	T Phase Load Voltage on Back-Up	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35158	T Phase Load Current of Back-Up	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35159	T phase Load Frequency of Back-Up	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35160	Load Mode_T	R/o Backupport: 0=on 1=off		uint16be	1	1	0		level		true	false	false	false
35161	T Phase Load Power of Back-Up	R/o 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35163	R Phase On-Grid Load Power	R/o 200ms Average Excluding Backup load	W	int32be	2	1	0		level		true	false	false	false
35165	S Phase On-Grid Load Power	R/o 200ms Average Excluding Backup load	W	int32be	2	1	0		level		true	false	false	false
35167	T Phase On-Grid Load Power	R/o 200ms Average Excluding Backup load	W	int32be	2	1	0		level		true	false	false	false
35169	Total Back-Up Load Power	R/o 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35171	Total On-Grid Load Power	R/o 200ms Average Excluding Backup load	W	int32be	2	1	0		level		true	false	false	false
35173	UPS Load Percent	R/o BackupLoad Power / Rated power	%	uint16be	1	0,01	0		level		true	false	false	false
35174	Air Temperature	R/o Inverter Internal Temperature	°C	uint16be	1	0,1	0		level		true	false	false	false
35175	Model Temperature	R/o Inverter Unit Temperature	°C	uint16be	1	0,1	0		level		true	false	false	false
35176	Heatsink Temperature 1	R/o Inverter Heat Sink Temperature	°C	uint16be	1	0,1	0		level		true	false	false	false
35177	Function Bit Value	R/o 		uint16be	1	1	0		level		true	false	false	false
35178	BUS Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35179	NBUS Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35180	Battery1 Voltage	R/o BMS communication OK = voltage BMS send to inverter	V	uint16be	1	0,1	0		level		true	false	false	false
35181	Battery1 Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35182	Battery1 Power	R/o 200ms Average	W	int32be	2	1	0		level		true	false	false	false
35184	Battery1 Mode	R/o Refer to Table 8-9		uint16be	1	1	0		level		true	false	false	false
35185	Warning Code	R/o 		uint16be	1	1	0		level		true	false	false	false
35186	Safety Country	R/o Refer to Table 8-21		rawhex	1	1	0		level		true	false	false	false
35187	Work Mode	R/o Refer to Table 8-1		uint16be	1	1	0		level		true	false	false	false
35189	Error Message	R/o Refer to Table 8-12		uint32be	2	1	0		level		true	false	false	false
35191	PV Energy-Total	R/o PV production energy from installation date	kWh	uint32be	2	0,1	0		level		true	false	false	false
35193	PV Energy-Day	R/o Total PV production energy of the day	kWh	uint32be	2	0,1	0		level		true	false	false	false
35197	Operating hour counter	R/o 	h	uint32be	2	1	0		level		true	false	false	false
35199	Energy-Day-Sell	R/o The accumulated exporting energy to grid of the day	kWh	uint16be	1	0,1	0		level		true	false	false	false
35202	Energy-Day-Buy	R/o The accumulated exporting energy from grid of the day	kWh	uint16be	1	0,1	0		level		true	false	false	false
35203	Energy-Total-Load	R/o From the installation date, not include backup load	kWh	uint32be	2	0,1	0		level		true	false	false	false
35205	Energy-Load-Day	R/o Accumulated load consumption energy of the day, not include backup load	kWh	uint16be	1	0,1	0		level		true	false	false	false
35206	Energy-Battery Charge	R/o From the installation date Not from BMS	kWh	uint32be	2	0,1	0		level		true	false	false	false
35208	Energy-Charge-Day	R/o Not from BMS	kWh	uint16be	1	0,1	0		level		true	false	false	false
35209	Energy-Battery Discharg	R/o From the installation date Not from BMS	kWh	uint32be	2	0,1	0		level		true	false	false	false
35211	Energy-Discharg-Day	R/o Not from BMS	kWh	uint16be	1	0,1	0		level		true	false	false	false
35212	Battery Strings	R/o number of battery strings		uint16be	1	1	0		level		true	false	false	false
35213	CPLD Warning Code	R/o only for after-sales,Refer to Table 8-17		uint16be	1	1	0		level		true	false	false	false
35218	Diagnosis Status High	R/o Refer to Table 8-13	Hex	rawhex	2	1	0		level		true	false	false	false
35220	Diagnosis Status Low	R/o Refer to Table 8-14	Hex	rawhex	2	1	0		level		true	false	false	false
35225	EH Battery Function Active	R/o 0: failure 1: Activated 2: Deactivated  3: Locked only for HER		uint16be	1	1	0		level		true	false	false	false
35226	ARC Self Check Status	R/o 0: failure 1: Activated 2: Deactivated 3: Locked only for inverters with AFCI protection		uint16be	1	1	0		level		true	false	false	false
35250	Safety Detailed Error Message	R/o Detail information of grid failure,Refer to Table 8-30		rawhex	4	1	0		level		true	false	false	false
35268	Max Grid Frequency within 1min	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35269	Min Grid Frequency within 1min	R/o 	Hz	uint16be	1	0,01	0		level		true	false	false	false
35270	R-phase Max Grid Voltage within 1minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35271	R-phase Min Grid Voltage within 1minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35272	S-phase Max Grid Voltage within 1minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35273	S-phase Min Grid Voltage within 1minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35274	T-phase Max Grid Voltage within 1minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35275	T-phase Min Grid Voltage within 1minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35276	R-phase Max Backup Power within 1minute	R/o 	W	uint32be	2	1	0		level		true	false	false	false
35278	S-phase Max Backup Power within 1minute	R/o 	W	uint32be	2	1	0		level		true	false	false	false
35280	T-phase Max Backup Power within 1minute	R/o 	W	uint32be	2	1	0		level		true	false	false	false
35282	Max Backup Power within 1minute	R/o 	W	uint32be	2	1	0		level		true	false	false	false
35284	Grid Hvrt Event Times	R/o clear after restart		uint16be	1	1	1		level		true	false	false	false
35285	Grid Lvrt Event Times	R/o clear after restart		uint16be	1	1	1		level		true	false	false	false
35292	Offline To Online Delay Seconds	R/o 	s	uint16be	1	1	0		level		true	false	false	false
35293	Grid Hvrt Status	R/o 		uint16be	1	1	0		level		true	false	false	false
35294	Grid Lvrt Status	R/o 		uint16be	1	1	0		level		true	false	false	false
35301	PV Total Power	R/o 	W	uint32be	2	1	0		level		true	false	false	false
35303	PV channel	R/o 		uint16be	1	1	0		level		true	false	false	false
35304	PV5 Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35305	PV5 Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35306	PV6 Voltage	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35307	PV6 Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35330	R-phase Avg Grid Voltage within 10minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35331	S-phase Avg Grid Voltage within 10minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35332	T-phase Avg Grid Voltage within 10minute	R/o 	V	uint16be	1	0,1	0		level		true	false	false	false
35337	MPPT 1 Power	R/o 	W	uint16be	1	1	0		level		true	false	false	false
35338	MPPT 2 Power	R/o 	W	uint16be	1	1	0		level		true	false	false	false
35339	MPPT 3 Power	R/o 	W	uint16be	1	1	0		level		true	false	false	false
35345	MPPT 1 Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35346	MPPT 2 Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35347	MPPT 3 Current	R/o 	A	uint16be	1	0,1	0		level		true	false	false	false
35365	ISO Value	R/o 	kΩ	uint16be	1	0,1	0		level		true	false	false	false
36000	Communication Mode	R/o 01:WIFI 02:GPRS 03:LAN 04 / 05: WIFI / LAN mode of WIFIi+LAN module 06 / 07: WIFI / LAN mode of WIFIi+LAN 2.0 module		uint16be	1	1	0		level		true	false	false	false
36001	RSSI	R/o RSSI of wifi module		uint16be	1	1	0		level		true	false	false	false
36002	ManufacturerCode	R/o EMS protocol code		uint16be	1	1	0		level		true	false	false	false
36003	MeterConnectStatus	R/o 0: Not detected 1: Correct connection 2: Connection reverse (CT) 4: Incorrect connection 8: CT and voltage are out of phase 	Hex	rawhex	1	1	0		level		true	false	false	false
36004	Meter Communication Status	R/o 1: Success 0: Failure		uint16be	1	1	0		level		true	false	false	false
36005	R Phase Meter Active Power	R/o If ARM Version > 9, please refer to 36019~36041	W	int16be	1	1	0		level		true	false	false	false
36006	S Phase Meter Active Power	R/o If ARM Version > 9, please refer to 36019~36041	W	int16be	1	1	0		level		true	false	false	false
36007	T Phase Meter Active Power	R/o If ARM Version > 9, please refer to 36019~36041	W	int16be	1	1	0		level		true	false	false	false
36008	Meter Total Active Power	R/o If ARM Version > 9, please refer to 36019~36041	W	int16be	1	1	0		level		true	false	false	false
36009	Meter Total Reactive Power	R/o If ARM Version > 9, please refer to 36019~36041	VAR	int16be	1	1	0		level		true	false	false	false
36010	R Phase Meter Power Factor	R/o 		int16be	1	1	0	x < 1 ? - ( x * 0.01 + 1 ) : 1 - x * 0.01	level		true	false	false	false
36011	S Phase Meter Power Factor	R/o 		int16be	1	1		x < 1 ? - ( x * 0.01 + 1 ) : 1 - x * 0.01	level		true	false	false	false
36012	T Phase Meter Power Factor	R/o 		int16be	1	1		x < 1 ? - ( x * 0.01 + 1 ) : 1 - x * 0.01	level		true	false	false	false
36013	Meter Power Factor	R/o 		int16be	1	1		x < 1 ? - ( x * 0.01 + 1 ) : 1 - x * 0.01	level		true	false	false	false
36014	Meter Frequence	R/o 	Hz	uint16be	1	0,01			level		true	false	false	false
36015	Energy-Total-Sell	R/o Total Energy To Grid. Read from meter		floatbe	2	1			level		true	false	false	false
36017	Energy-Total-Buy	R/o Total Energy From Grid. Read from meter		floatbe	2	1			level		true	false	false	false
36019	R Phase Meter Active Power	R/o the address of ARM Version > 9	W	int32be	2	1			level		true	false	false	false
36021	S Phase Meter Active Power	R/o the address of ARM Version > 9	W	int32be	2	1			level		true	false	false	false
36023	T Phase Meter Active Power	R/o the address of ARM Version > 9	W	int32be	2	1			level		true	false	false	false
36025	Meter Total Active Power	R/o the address of ARM Version > 9	W	int32be	2	1			level		true	false	false	false
36027	R Phase Meter Reactive Power	R/o the address of ARM Version > 9	VAR	int32be	2	1			level		true	false	false	false
36029	S Phase Meter Reactive Power	R/o the address of ARM Version > 9	VAR	int32be	2	1			level		true	false	false	false
36031	T Phase Meter Reactive Power	R/o the address of ARM Version > 9	VAR	int32be	2	1			level		true	false	false	false
36033	Meter Total Reactive Power	R/o the address of ARM Version > 9	VAR	int32be	2	1			level		true	false	false	false
36035	R Phase Meter Apparent Power	R/o the address of ARM Version > 9	VA	int32be	2	1			level		true	false	false	false
36037	S Phase Meter Apparent Power	R/o the address of ARM Version > 9	VA	int32be	2	1			level		true	false	false	false
36039	T Phase Meter Apparent Power	R/o the address of ARM Version > 9	VA	int32be	2	1			level		true	false	false	false
36041	Meter Total Apparent Power	R/o the address of ARM Version > 9	VA	int32be	2	1			level		true	false	false	false
36043	Meter Type	R/o Only for GoodWe Smart Meter (0:Single phase 1:3P3W  2:3P4W 3:HomeKit  4:GM1000D)		uint16be	1	1			level		true	false	false	false
36044	Meter Software Version	R/o Only for GoodWe Smart Meter		uint16be	1	1			level		true	false	false	false
36052	R Phase Meter Voltage	R/o 	V	uint16be	1	0,1			level		true	false	false	false
36053	S Phase Meter Voltage	R/o 	V	uint16be	1	0,1			level		true	false	false	false
36054	T Phase Meter Voltage	R/o 	V	uint16be	1	0,1			level		true	false	false	false
36055	R Phase Meter Current	R/o 	A	uint16be	1	0,1			level		true	false	false	false
36056	S Phase Meter Current	R/o 	A	uint16be	1	0,1			level		true	false	false	false
36057	T Phase Meter Current	R/o 	A	uint16be	1	0,1			level		true	false	false	false
36065	ARC fault channel	R/o 		uint16be	1	1			level		true	false	false	false
36067	ARC Software Version	R/o AFCI Version		uint16be	1	1			level		true	false	false	false
36092	R Phase Active Energy Total Sell	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36096	S Phase Active Energy Total Sell	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36100	T Phase Active Energy Total Sell	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36104	Active Energy Total Sell Total	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36108	R Phase Active Energy Total Buy	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36112	S Phase Active Energy Total Buy	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36116	T Phase Active Energy Total Buy	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36120	Active Energy Total Buy Total	R/o Dedicated to ARM745 and 753 platforms	kWh	uint64be	4	0,01			level		true	false	false	false
36124	Real-Time Clock_Year  Month	R/o High Byte Year / Low Byte Month: 0D-63 / 01-0C	Hex	rawhex	1	1	0		level		true	false	false	false
36125	Real-Time Clock_Day Hour	R/o High Byte Day/Low  Byte Hour: 01-1F / 00-17	Hex	rawhex	1	1	0		level		true	false	false	false
36126	Real-Time Clock_Minute Second	R/o High Byte  minute/Low Byte Second: 0-3B / 0-3B	Hex	rawhex	1	1	0		level		true	false	false	false
36197	Generator operating mode	R/o 0: Grid mode 1: Generator mode		uint16be	1	1	0		level		true	false	false	false
36198	Communication Module software version	R/o 		string	10	1	0		level		true	false	false	false
37001	BattTypeIndex	R/o Battery manufactor index setting		uint16be	1	1	0		level		true	false	false	false
37002	BMS1 Status	R/o 		uint16be	1	1	0		level		true	false	false	false
37003	BMS1 Package Temperature	R/o 	°C	uint16be	1	0,1	0		level		true	false	false	false
37004	BMS1 Max Charge Current	R/o 	A	uint16be	1	1	0		level		true	false	false	false
37005	BMS1 Max Discharge Current	R/o 	A	uint16be	1	1	0		level		true	false	false	false
37006	BMS1 Error Code Low	R/o 		uint16be	1	1	0		level		true	false	false	false
37007	BMS1 SOC	R/o Capacity of BAT1	%	uint16be	1	1	0		level		true	false	false	false
37008	BMS1 SOH	R/o 	%	uint16be	1	1	0		level		true	false	false	false
37009	BMS1 Battery Strings	R/o 		uint16be	1	1	0		level		true	false	false	false
37010	BMS1 Warning Code Low	R/o 		uint16be	1	1	0		level		true	false	false	false
37011	BMS1 Battery Protocol	R/o 		uint16be	1	1	0		level		true	false	false	false
37012	BMS1 Error Code High	R/o 		uint16be	1	1	0		level		true	false	false	false
37013	BMS1 Warning Code High	R/o 		uint16be	1	1	0		level		true	false	false	false
37014	BMS1 Software Version	R/o 		uint16be	1	1	0		level		true	false	false	false
37015	BMS1 Battery Hardware Version	R/o 		uint16be	1	1	0		level		true	false	false	false
37016	BMS1 Maximum Cell Temperature ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
37017	BMS1 Minimum Cell Temperature ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
37018	BMS1 Maximum Cell Voltage ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
37019	BMS1 Minimum Cell Voltage ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
37020	BMS1 Maximum Cell Temperature	R/o 	°C	uint16be	1	0,1	0		level		true	false	false	false
37021	BMS1 Minimum Cell Temperature	R/o 	°C	uint16be	1	0,1	0		level		true	false	false	false
37022	BMS1 Maximum Cell Voltage	R/o 	mV	uint16be	1	1	0		level		true	false	false	false
37023	BMS1 Minimum Cell Voltage	R/o 	mV	uint16be	1	1	0		level		true	false	false	false
37056	BMS1 Battery Total Charge Energy	R/o 	kWh	uint32be	2	0,1	0		level		true	false	false	false
37058	BMS1 Battery Total Discharge Energy	R/o 	kWh	uint32be	2	0,1	0		level		true	false	false	false
37060	BMS1 Battery SN	R/o 		string	16	1	0		level		true	false	false	false
37076	BMS1 Rated Capacity	R/o 	kWh	uint16be	1	0,01	0		level		true	false	false	false
37077	BMS1 Cluster NUM	R/o 		uint16be	1	1	0		level		true	false	false	false
37078	BMS1 Cluster number	R/o Register + Online		uint16be	1	1	0		level		true	false	false	false
39000	BMS2 Status	R/o 		uint16be	1	1	0		level		true	false	false	false
39001	BMS2 Package Temperature	R/o 	°C	uint16be	1	0,1	0		level		true	false	false	false
39002	BMS2 Max Charge Current	R/o 	A	uint16be	1	1	0		level		true	false	false	false
39003	BMS2 Max Discharge Current	R/o 	A	uint16be	1	1	0		level		true	false	false	false
39004	BMS2 Error Code Low	R/o 		uint16be	1	1	0		level		true	false	false	false
39005	BMS2 SOC	R/o Capacity of BAT2	%	uint16be	1	1	0		level		true	false	false	false
39006	BMS2 SOH	R/o 	%	uint16be	1	1	0		level		true	false	false	false
39007	BMS2 Battery Strings	R/o 		uint16be	1	1	0		level		true	false	false	false
39008	BMS2 Warning Code Low	R/o 		uint16be	1	1	0		level		true	false	false	false
39009	BMS2 Battery Protocol	R/o 		uint16be	1	1	0		level		true	false	false	false
39010	BMS2 Error Code High	R/o 		uint16be	1	1	0		level		true	false	false	false
39011	BMS2 Warning Code High	R/o 		uint16be	1	1	0		level		true	false	false	false
39012	BMS2 Software Version	R/o 		uint16be	1	1	0		level		true	false	false	false
39013	BMS2 Battery Hardware Version	R/o 		uint16be	1	1	0		level		true	false	false	false
39014	BMS2 Maximum Cell Temperature ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
39015	BMS2 Minimum Cell Temperature ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
39016	BMS2 Maximum Cell Voltage ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
39017	BMS2 Minimum Cell Voltage ID	R/o Battery module ID (1 Byte) + Battery sampling point (1 Byte)	Hex	rawhex	1	1	0		level		true	false	false	false
39018	BMS2 Maximum Cell Temperature	R/o 	°C	uint16be	1	0,1	0		level		true	false	false	false
39019	BMS2 Minimum Cell Temperature	R/o 	°C	uint16be	1	0,1	0		level		true	false	false	false
39020	BMS2 Maximum Cell Voltage	R/o 	mV	uint16be	1	1	0		level		true	false	false	false
39021	BMS2 Minimum Cell Voltage	R/o 	mV	uint16be	1	1	0		level		true	false	false	false
39054	BMS2 Battery Total Charge Energy	R/o 	kWh	uint32be	2	0,1	0		level		true	false	false	false
39057	BMS2 Battery Total Discharge Energy	R/o 	kWh	uint32be	2	0,1	0		level		true	false	false	false
39058	BMS2 Battery SN	R/o 		rawhex	16	1	0		level		true	false	false	false
39074	BMS2 Rated Capacity	R/o 	kWh	uint16be	1	0,01	0		level		true	false	false	false
39075	BMS2 Cluster NUM	R/o 		uint16be	1	1	0		level		true	false	false	false
39076	BMS2 Cluster number	R/o Register + Online		uint16be	1	1	0		level		true	false	false	false
45127	Modbus Address	R/W if multiple inverters are connected to the same controller, addr of each inverter must be different and not 247!!!		uint16be	1	1	0		level		true	false	false	false
45132	Modbus Baudrate	R/W		uint32be	2	1	0		level		true	false	false	false
45134	Modbus Protocol Type	R/W 0: goodwe 1: sunspec		string	1	1	0		level		true	false	false	false
45200	Real-Time Clock_Year  Month	R/W High Byte Year / Low Byte Month: 0D-63 / 01-0C	Hex	rawhex	1	1	0		level		true	false	false	false
45201	Real-Time Clock_Day Hour	R/W High Byte Day/Low  Byte Hour: 01-1F / 00-17	Hex	rawhex	1	1	0		level		true	false	false	false
45202	Real-Time Clock_Minute Second	R/W High Byte  minute/Low Byte Second: 0-3B / 0-3B	Hex	rawhex	1	1	0		level		true	false	false	false
45216	Restore Factory Setting	"W/o Choose ""Warehouse"" safety code first and then Set ""1"""		uint16be	1	1	0		level		false	false	false	false
45217	Clear Data	W/o Reset inverter accumulated data like E-total, E-day, error log running data etc.		uint16be	1	1	0		level		false	false	false	false
45220	Restart	W/o Inverter will recheck and reconnect to utility again. Inverter does not shutdown.		uint16be	1	1	0		level		false	false	false	false
45222	PV Energy-Total	R/W total PV production energy from the installation date	kWh	uint32be	2	0,1	0		level		true	false	false	false
45224	PV Energy-Day	R/W total PV production energy of the day	kWh	uint32be	2	0,1	0		level		true	false	false	false
45226	Energy-Total-Sell	R/W accumulated exporting energy to Grid from the installation date	kWh	uint32be	2	0,1	0		level		true	false	false	false
45228	Hour-Total	R/W accumulated operation hours from the installation date	h	uint32be	2	1	0		level		true	false	false	false
45230	Energy-Day-Sell	R/W accumulated exporting energy to Grid of the day	kWh	uint16be	1	0,1	0		level		true	false	false	false
45231	Energy-Total-Buy	R/W accumulated energy imported from Grid from the installation date	kWh	uint32be	2	0,1	0		level		true	false	false	false
45233	Energy-Day-Buy	R/W accumulated energy imported from Grid of the day	kWh	uint16be	1	0,1	0		level		true	false	false	false
45234	Energy-Total-Load	R/W accumulated load consumption energy from the installation date, not include backup load	kWh	uint32be	2	0,1	0		level		true	false	false	false
45236	Energy-Load-Day	R/W accumulated load consumption energy of the day, not include backup load	kWh	uint16be	1	0,1	0		level		true	false	false	false
45237	Energy-Battery Charge	R/W accumulated energy charged to Battery from the installation date, not from BMS	kWh	uint32be	2	0,1	0		level		true	false	false	false
45239	Energy-Charge-Day	R/W accumulated energy charged to Battery of the day, not from BMS	kWh	uint16be	1	0,1	0		level		true	false	false	false
